,dayofweek,minofday,requests,wait_time,reject,idle_trip,resource,dispatch,reward,effective_dist,actual_dist,agent_time,original_requests
0,1.0,163.0,31.0,44.98381857197807,0.0,0.0,7908.0,0.0,0.3065483691408055,542.6606567295462,534.6970709952298,0.17852783203125,14.0
1,1.0,164.0,36.0,39.18201437525038,3.0,0.0,7888.0,0.0,0.08095785741519124,132.9497749680396,134.91810935965555,0.17591309547424316,13.0
2,1.0,165.0,35.0,52.17354533181194,3.0,2.0,7872.0,2.0,0.08039892065523213,152.78167021337697,122.55992777352958,0.19797682762145996,14.0
3,1.0,166.0,36.0,56.43766180933553,1.0,3.0,7850.0,3.0,0.09603170486062473,145.9451450876022,141.224179393373,0.20188426971435547,17.0
4,1.0,167.0,30.0,51.27356735462087,1.0,5.0,7833.0,3.0,0.08132232444033016,119.28425564403369,117.08582950228504,0.20263433456420898,14.0
5,1.0,168.0,24.0,36.53581702372961,1.0,8.0,7819.0,4.0,0.0531538746077157,74.22133909092622,73.3744440909893,0.2037825584411621,11.0
6,1.0,169.0,30.0,34.0723233003518,1.0,8.0,7810.0,2.0,0.06750817158155498,112.75065478001761,113.446276007282,0.1992337703704834,15.0
7,1.0,170.0,36.0,49.386721088271905,0.0,14.0,7794.0,7.0,0.07191000011491366,115.30315582289882,109.43089069834605,0.21021199226379395,20.0
8,1.0,171.0,23.0,63.82042104513731,1.0,16.0,7780.0,4.0,0.05800804949925531,81.49364647997618,76.00589749255437,0.20348048210144043,12.0
9,1.0,172.0,33.0,54.115068536951526,1.0,18.0,7761.0,4.0,0.0812257853150129,124.158822386888,118.57412151894209,0.2006375789642334,18.0
10,1.0,173.0,34.0,43.16769863167395,1.0,19.0,7750.0,5.0,0.08561528924667683,150.86347701996715,130.0333269403186,0.2043600082397461,15.0
11,1.0,174.0,19.0,23.73879846217575,1.0,22.0,7750.0,6.0,0.04549578465895987,79.81344023035217,73.04916060921664,0.20671606063842773,10.0
12,1.0,175.0,37.0,21.880936783737283,2.0,7622.0,7742.0,7602.0,-0.868942307205391,156.26707227956217,162.11319664813368,7.811655521392822,16.0
13,1.0,176.0,32.0,21.082305607652163,1.0,7615.0,7744.0,12.0,-0.8725537219096504,128.49470550562614,114.05756911744766,0.22526240348815918,13.0
14,1.0,177.0,31.0,39.16773643088232,1.0,7616.885423041627,7735.0,19.0,-0.8748767357139988,125.53976997597329,134.28101387147035,0.22223520278930664,14.0
15,1.0,178.0,30.0,49.88441717540673,0.0,7607.0,7729.0,8.0,-0.8678189288673857,130.27280395492198,125.06824903019742,0.2031688690185547,13.0
16,1.0,179.0,29.0,24.16801534800011,1.0,7600.155832466388,7726.0,14.0,-0.8920704248556799,67.25769305106496,58.41075920923731,0.2258760929107666,18.0
17,1.0,180.0,39.0,29.16679635586883,0.0,7592.324278564878,7721.0,14.0,-0.8627020031351487,173.81160788745274,141.05015032796246,0.2220456600189209,20.0
18,1.0,181.0,24.0,33.62846586265914,1.0,7577.298517692048,7726.0,17.0,-0.8737901022687655,124.5746379981315,126.60584643848142,0.23996853828430176,8.0
19,1.0,182.0,32.0,34.36234241410415,0.0,7561.284059200383,7723.0,15.0,-0.8771234456501631,129.07397873458603,103.97909113633432,0.22061872482299805,16.0
20,1.0,183.0,29.0,29.959846719143346,0.0,7436.767212209744,7714.0,17.0,-0.8478073053894732,160.13884399632207,166.22197704716882,0.23667383193969727,14.0
21,1.0,184.0,25.0,38.18055492407862,1.0,7250.760222899012,7715.0,8.0,-0.8493947724185675,78.57268897973927,74.41503335769858,0.22470402717590332,17.0
22,1.0,185.0,27.0,11.538679284319786,0.0,7216.554189553594,7711.0,17.0,-0.8299952796665027,140.1062999568435,128.7378940436597,0.2249143123626709,11.0
23,1.0,186.0,37.0,21.310509108198293,1.0,6980.906912767524,7708.0,13.0,-0.7773162389454402,173.6267603991255,187.50127189211526,0.2290022373199463,12.0
24,1.0,187.0,30.0,19.632552945092,0.0,6221.7480569848985,7705.0,15.0,-0.7044299988530796,114.97812287483339,129.67631562654515,0.222151517868042,17.0
25,1.0,188.0,25.0,17.724270119269356,0.0,5710.61701331506,7710.0,15.0,-0.6520634003941552,76.51890387734693,73.94153861713721,0.21544814109802246,16.0
26,1.0,189.0,22.0,16.037570031092727,1.0,5634.755970219722,7716.0,22.0,-0.6551901675128597,97.56272865371102,101.94840560245484,0.22800016403198242,8.0
27,1.0,190.0,32.0,37.90948270371079,0.0,7578.468886085058,7710.0,7459.0,-0.8678940882151078,138.39486283245014,118.7021635535516,7.6590330600738525,16.0
28,1.0,191.0,24.0,11.667133430413205,1.0,7572.468886085058,7712.0,16.0,-0.8939759668031755,65.167921540316,65.39342429197632,0.23707199096679688,11.0
29,1.0,192.0,27.0,26.453549028660298,1.0,7577.80546307381,7708.0,23.0,-0.8816667242122218,125.61587698578842,95.73831480602666,0.2476344108581543,11.0
30,1.0,193.0,27.0,15.353914929336813,0.0,7571.0249370815445,7714.0,14.0,-0.8851213987270299,104.17791219589071,97.41180691572436,0.2552525997161865,14.0
31,1.0,194.0,40.0,17.461043286821504,3.0,7574.397422307652,7710.0,26.0,-0.8612549548160633,131.69708670670752,126.71098323697379,0.2330927848815918,19.0
32,1.0,195.0,25.0,20.068197595274103,3.0,7562.363159094361,7709.0,22.0,-0.8840342056072785,71.10433923903565,69.14486382134965,0.22983121871948242,16.0
33,1.0,196.0,35.0,42.05283474579985,0.0,7555.0859485861,7694.0,27.0,-0.8441577910780431,154.67749772315437,141.13772039332343,0.23649930953979492,18.0
